Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score,Location
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,San Mateo,0.986935,0.839602,0.992381,0.839255,10 out of 10,9 out of 9,10 out of 10,"1100 VETERANS BOULEVARD REDWOOD CITY, CA 94063 (37.489693, -122.224682)"
050485,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,Los Angeles,0.986935,0.839602,1.022991,1.026073,0 out of 10,0 out of 9,0 out of 10,"2801 ATLANTIC AVE LONG BEACH, CA 90806 (33.807107, -118.185098)"
260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,Jackson,0.986935,0.839602,0.987936,1.004817,0 out of 10,0 out of 9,0 out of 10,"4401 WORNALL ROAD KANSAS CITY, MO 64111 (39.046134, -94.59015)"
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,Lane,0.986935,0.839602,0.874341,0.862911,8 out of 10,3 out of 9,8 out of 10,"1460 G STREET SPRINGFIELD, OR 97477 (44.0524, -123.002589)"
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,Caldwell,0.986935,0.839602,1.045461,1.013815,0 out of 10,1 out of 9,1 out of 10,"321 MULBERRY ST SW LENOIR, NC 28645 (35.910633, -81.536239)"
260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,Marion,0.986935,0.839602,0.917983,0.971631,1 out of 10,0 out of 9,1 out of 10,"6000 HOSPITAL DR HANNIBAL, MO 63401 (39.710595, -91.443967)"
050335,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,CA,95370,Tuolumne,0.986935,0.839602,0.832596,0.851435,9 out of 10,0 out of 9,9 out of 10,"1000 GREENLEY ROAD SONORA, CA 95370 (37.976728, -120.369442)"
120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,Honolulu,0.986935,0.839602,0.837884,0.841610,9 out of 10,0 out of 9,9 out of 10,"128 LEHUA STREET WAHIAWA, HI 96786 (21.498511, -158.027299)"
150149,WOMEN'S HOSPITAL THE,4199 GATEWAY BLVD,NEWBURGH,IN,47630,Warrick,0.986935,0.839602,0.900745,0.948289,3 out of 10,0 out of 9,3 out of 10,"4199 GATEWAY BLVD NEWBURGH, IN 47630 (37.973548, -87.449109)"
390073,UPMC ALTOONA,620 HOWARD AVENUE,ALTOONA,PA,16601,Blair,0.986935,0.839602,1.096409,1.099808,0 out of 10,0 out of 9,0 out of 10,"620 HOWARD AVENUE ALTOONA, PA 16601 (40.521142, -78.398184)"
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,Fresno,0.986935,0.839602,0.970598,1.045202,0 out of 10,0 out of 9,0 out of 10,"2755 HERNDON AVE CLOVIS, CA 93611 (36.837421, -119.661626)"
150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,46202,Marion,0.986935,0.839602,0.942328,0.979706,1 out of 10,0 out of 9,1 out of 10,"720 ESKENAZI AVENUE INDIANAPOLIS, IN 46202 (39.78053, -86.17345)"
440050,TAKOMA REGIONAL HOSPITAL,401 TAKOMA AVE,GREENEVILLE,TN,37743,Greene,0.986935,0.839602,0.956426,0.956571,2 out of 10,0 out of 9,2 out of 10,"401 TAKOMA AVE GREENEVILLE, TN 37743 (36.152114, -82.844926)"
230110,SPECTRUM HEALTH LUDINGTON HOSPITAL,ONE N ATKINSON DRIVE,LUDINGTON,MI,49431,Mason,0.986935,0.839602,0.897097,0.925754,4 out of 10,0 out of 9,4 out of 10,"ONE N ATKINSON DRIVE LUDINGTON, MI 49431"
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,Wilkes,0.986935,0.839602,1.010580,0.938652,3 out of 10,4 out of 9,4 out of 10,"1370 WEST D ST NORTH WILKESBORO, NC 28659 (36.158465, -81.157013)"
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,Franklin,0.986935,0.839602,0.935768,0.991214,0 out of 10,0 out of 9,0 out of 10,"185 HOSPITAL ROAD WINCHESTER, TN 37398 (35.176023, -86.091076)"
370202,HILLCREST HOSPITAL SOUTH,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,Tulsa,0.986935,0.839602,0.988721,1.011528,0 out of 10,0 out of 9,0 out of 10,"8801 SOUTH 101ST EAST AVENUE TULSA, OK 74133 (36.036219, -95.864651)"
330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,Kings,0.986935,0.839602,1.011042,1.014805,0 out of 10,0 out of 9,0 out of 10,"506 SIXTH STREET BROOKLYN, NY 11215 (40.668263, -73.979141)"
110125,FAIRVIEW PARK HOSPITAL,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,Laurens,0.986935,0.839602,0.937186,0.942900,3 out of 10,0 out of 9,3 out of 10,"200 INDUSTRIAL BOULEVARD DUBLIN, GA 31021 (32.53429, -82.950571)"
190308,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,CHALMETTE,LA,70043,Saint Bernard,0.986935,0.839602,1.027368,1.021553,0 out of 10,0 out of 9,0 out of 10,"8000 WEST JUDGE PEREZ DRIVE CHALMETTE, LA 70043 (29.957043, -89.98842)"
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,Newport News City,0.986935,0.839602,0.960300,0.983799,1 out of 10,0 out of 9,1 out of 10,"500 J CLYDE MORRIS BLVD NEWPORT NEWS, VA 23601 (37.06389, -76.4854)"
330151,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,HORNELL,NY,14843,Steuben,0.986935,0.839602,0.835664,0.891766,6 out of 10,0 out of 9,6 out of 10,"411 CANISTEO STREET HORNELL, NY 14843 (42.314575, -77.660142)"
390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PA,19141,Philadelphia,0.986935,0.839602,1.036000,1.039803,0 out of 10,0 out of 9,0 out of 10,"5501 OLD YORK ROAD PHILADELPHIA, PA 19141 (40.036927, -75.144683)"
100014,FLORIDA HOSPITAL NEW SMYRNA,401 PALMETTO ST,NEW SMYRNA BEACH,FL,32170,Volusia,0.986935,0.839602,1.010980,0.996414,0 out of 10,0 out of 9,0 out of 10,"401 PALMETTO ST NEW SMYRNA BEACH, FL 32170 (29.021174, -80.922903)"
490022,"MARY WASHINGTON HOSPITAL, INC",1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,Fredericksburg City,0.986935,0.839602,0.995545,0.979071,1 out of 10,1 out of 9,1 out of 10,"1001 SAM PERRY BOULEVARD FREDERICKSBURG, VA 22401 (38.310732, -77.481482)"
050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,Los Angeles,0.986935,0.839602,1.158039,1.106859,0 out of 10,1 out of 9,1 out of 10,"3700 E SOUTH ST LAKEWOOD, CA 90712 (33.860223, -118.148749)"
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,Pickaway,0.986935,0.839602,1.014911,0.979580,1 out of 10,2 out of 9,2 out of 10,"600 NORTH PICKAWAY STREET CIRCLEVILLE, OH 43113 (39.610281, -82.937747)"
510039,OHIO VALLEY MEDICAL CENTER,2000 EOFF STREET,WHEELING,WV,26003,Ohio,0.986935,0.839602,1.025749,0.982412,1 out of 10,2 out of 9,2 out of 10,"2000 EOFF STREET WHEELING, WV 26003 (40.059434, -80.721732)"
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,Lawrence,0.986935,0.839602,1.068493,1.024001,0 out of 10,1 out of 9,1 out of 10,"HWY 43 S BOX 847 LAWRENCEBURG, TN 38464"
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,Imperial,0.986935,0.839602,0.966186,0.922896,4 out of 10,3 out of 9,4 out of 10,"1415 ROSS AVENUE EL CENTRO, CA 92243 (32.781498, -115.56862)"
140187,HSHS ST ELIZABETH'S HOSPITAL,ONE ST ELIZABETH BOULEVARD,O FALLON,IL,62269,Saint Clair,0.986935,0.839602,0.990728,0.983747,1 out of 10,0 out of 9,1 out of 10,"ONE ST ELIZABETH BOULEVARD O FALLON, IL 62269"
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,744 WEST 9TH STREET,TULSA,OK,74127,Tulsa,0.986935,0.839602,1.015713,1.014038,0 out of 10,0 out of 9,0 out of 10,"744 WEST 9TH STREET TULSA, OK 74127 (36.146836, -96.000119)"
380071,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE.,MCMINNVILLE,OR,97128,Yamhill,0.986935,0.839602,0.877404,0.863674,8 out of 10,3 out of 9,8 out of 10,"2700 SE STRATUS AVE. MCMINNVILLE, OR 97128 (45.20031, -123.16523)"
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,Wayne,0.986935,0.839602,0.946656,0.951985,3 out of 10,0 out of 9,3 out of 10,"2700 WAYNE MEMORIAL DR GOLDSBORO, NC 27534 (35.400831, -77.953342)"
010040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,Etowah,0.986935,0.839602,1.029584,1.046936,0 out of 10,0 out of 9,0 out of 10,"1007 GOODYEAR AVENUE GADSDEN, AL 35903 (34.009389, -85.96752)"
110230,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,Gwinnett,0.986935,0.839602,0.919692,0.911436,5 out of 10,1 out of 9,5 out of 10,"6325 HOSPITAL PARKWAY JOHNS CREEK, GA 30097 (34.067466, -84.175187)"
320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,ALBUQUERQUE,NM,87109,Bernalillo,0.986935,0.839602,0.933319,0.906847,5 out of 10,2 out of 9,5 out of 10,"4701 MONTGOMERY BOULEVARD NE ALBUQUERQUE, NM 87109 (35.131005, -106.591037)"
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,1199 PRINCE AVENUE,ATHENS,GA,30606,Clarke,0.986935,0.839602,0.945446,0.950448,3 out of 10,0 out of 9,3 out of 10,"1199 PRINCE AVENUE ATHENS, GA 30606 (33.962377, -83.397733)"
360141,"STEWARD NORTHSIDE MEDICAL CENTER, INC",500 GYPSY LANE,YOUNGSTOWN,OH,44501,Mahoning,0.986935,0.839602,1.035987,1.048055,0 out of 10,0 out of 9,0 out of 10,"500 GYPSY LANE YOUNGSTOWN, OH 44501 (41.133639, -80.659424)"
220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,275 SANDWICH STREET,PLYMOUTH,MA,02360,Plymouth,0.986935,0.839602,0.992701,1.010858,0 out of 10,0 out of 9,0 out of 10,"275 SANDWICH STREET PLYMOUTH, MA 02360 (41.944246, -70.64472)"
120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,Kauai,0.986935,0.839602,0.864928,0.870288,8 out of 10,0 out of 9,8 out of 10,"3-3420 KUHIO HIGHWAY LIHUE, HI 96766 (21.987043, -159.366198)"
310015,MORRISTOWN MEDICAL CENTER,100 MADISON AVE,MORRISTOWN,NJ,07962,Morris,0.986935,0.839602,1.048083,1.035661,0 out of 10,0 out of 9,0 out of 10,"100 MADISON AVE MORRISTOWN, NJ 07962 (40.787896, -74.464855)"
010164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,Talladega,0.986935,0.839602,1.012610,0.974626,1 out of 10,2 out of 9,2 out of 10,"315 W HICKORY ST SYLACAUGA, AL 35150 (33.164666, -86.254598)"
100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,FL,33870,Highlands,0.986935,0.839602,1.020806,1.001671,0 out of 10,1 out of 9,1 out of 10,"3600 S HIGHLANDS AVE SEBRING, FL 33870 (27.465045, -81.433761)"
100191,MEDICAL CENTER OF TRINITY,"9330 SR 54, STE 401",TRINITY,FL,34655,Pasco,0.986935,0.839602,1.057702,0.997554,0 out of 10,2 out of 9,2 out of 10,"9330 SR 54, STE 401 TRINITY, FL 34655 (28.206014, -82.660964)"
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,PLANO,TX,75075,Collin,0.986935,0.839602,1.119102,1.134479,0 out of 10,0 out of 9,0 out of 10,"3901 W 15TH ST PLANO, TX 75075 (33.019387, -96.76573)"
510031,ST FRANCIS HOSPITAL,333 LAIDLEY ST,CHARLESTON,WV,25301,Kanawha,0.986935,0.839602,0.908108,0.946651,3 out of 10,0 out of 9,3 out of 10,"333 LAIDLEY ST CHARLESTON, WV 25301 (38.353364, -81.63258)"
100179,MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,Duval,0.986935,0.839602,1.064991,1.040600,0 out of 10,1 out of 9,1 out of 10,"3625 UNIVERSITY BLVD S JACKSONVILLE, FL 32216 (30.287633, -81.602405)"
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,Polk,0.986935,0.839602,0.949045,0.915380,5 out of 10,3 out of 9,5 out of 10,"1200 PLEASANT STREET DES MOINES, IA 50309 (41.590777, -93.633131)"
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,Tom Green,0.986935,0.839602,1.006137,1.004996,0 out of 10,0 out of 9,0 out of 10,"3501 KNICKERBOCKER ROAD SAN ANGELO, TX 76904 (31.420076, -100.470132)"
280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,Douglas,0.986935,0.839602,1.038326,1.038075,0 out of 10,0 out of 9,0 out of 10,"8303 DODGE ST OMAHA, NE 68114 (41.259682, -96.041771)"
520160,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1818 N MEADE ST,APPLETON,WI,54911,Outagamie,0.986935,0.839602,0.941647,0.960518,2 out of 10,0 out of 9,2 out of 10,"1818 N MEADE ST APPLETON, WI 54911 (44.278772, -88.395612)"
450716,CYPRESS FAIRBANKS MEDICAL CENTER,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,Harris,0.986935,0.839602,1.152600,1.156354,0 out of 10,0 out of 9,0 out of 10,"10655 STEEPLETOP DRIVE HOUSTON, TX 77065 (29.927032, -95.588567)"
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,600 RIVER AVE,LAKEWOOD,NJ,08701,Ocean,0.986935,0.839602,1.138753,1.149986,0 out of 10,0 out of 9,0 out of 10,"600 RIVER AVE LAKEWOOD, NJ 08701 (40.074178, -74.21735)"
140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,Cook,0.986935,0.839602,1.046073,1.051257,0 out of 10,0 out of 9,0 out of 10,"3249 SOUTH OAK PARK AVENUE BERWYN, IL 60402 (41.832002, -87.792783)"
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,Clark,0.986935,0.839602,1.116732,1.088965,0 out of 10,1 out of 9,1 out of 10,"620 SHADOW LANE LAS VEGAS, NV 89106 (36.163914, -115.165463)"
520087,GUNDERSEN LUTHERAN MEDICAL CENTER,1910 SOUTH AVE,LA CROSSE,WI,54601,La Crosse,0.986935,0.839602,0.956950,0.969052,2 out of 10,0 out of 9,2 out of 10,"1910 SOUTH AVE LA CROSSE, WI 54601 (43.794748, -91.246219)"
150183,MONROE HOSPITAL,4011 S MONROE MEDICAL PARK BLVD,BLOOMINGTON,IN,47403,Monroe,0.986935,0.839602,Not Available,1.042976,0 out of 10,Not Available,0 out of 10,"4011 S MONROE MEDICAL PARK BLVD BLOOMINGTON, IN 47403 (39.121202, -86.573323)"
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,Marion,0.986935,0.839602,0.967873,0.980507,1 out of 10,0 out of 9,1 out of 10,"1000 MCKINLEY PARK DRIVE MARION, OH 43302 (40.571602, -83.128048)"
510038,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,WESTON,WV,26452,Lewis,0.986935,0.839602,0.855044,0.915273,5 out of 10,0 out of 9,5 out of 10,"230 HOSPITAL PLAZA WESTON, WV 26452 (39.048285, -80.492743)"
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,RI,02905,Providence,0.986935,0.839602,0.976724,0.970988,1 out of 10,0 out of 9,1 out of 10,"101 DUDLEY STREET PROVIDENCE, RI 02905 (41.8102, -71.411562)"
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,Denton,0.986935,0.839602,1.145439,1.102970,0 out of 10,1 out of 9,1 out of 10,"4343 NORTH JOSEY LANE CARROLLTON, TX 75010 (33.028966, -96.88395)"
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,Kaufman,0.986935,0.839602,1.114993,1.052427,0 out of 10,2 out of 9,2 out of 10,"850 ED HALL KAUFMAN, TX 75142 (32.591127, -96.317363)"
510030,DAVIS MEDICAL CENTER,812 GORMAN AVENUE,ELKINS,WV,26241,Randolph,0.986935,0.839602,0.844874,0.868599,8 out of 10,0 out of 9,8 out of 10,"812 GORMAN AVENUE ELKINS, WV 26241 (38.928159, -79.853154)"
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,Orange,0.986935,0.839602,0.961434,0.977871,1 out of 10,0 out of 9,1 out of 10,"24451 HEALTH CENTER DRIVE LAGUNA HILLS, CA 92653 (33.607762, -117.708258)"
010086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,Fayette,0.986935,0.839602,0.995207,1.018054,0 out of 10,0 out of 9,0 out of 10,"1530 U S HIGHWAY 43 WINFIELD, AL 35594 (33.929316, -87.824507)"
450885,BAYLOR SCOTT &  WHITE MEDICAL CENTER - CENTENNIAL,12505 LEBANON ROAD,FRISCO,TX,75035,Collin,0.986935,0.839602,1.115546,1.118615,0 out of 10,0 out of 9,0 out of 10,"12505 LEBANON ROAD FRISCO, TX 75035 (33.115871, -96.769892)"
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,Suffolk,0.986935,0.839602,1.026488,1.034652,0 out of 10,0 out of 9,0 out of 10,"1300 ROANOKE AVENUE RIVERHEAD, NY 11901 (40.933577, -72.674317)"
070008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,06076,Tolland,0.986935,0.839602,1.041387,1.009732,0 out of 10,1 out of 9,1 out of 10,"201 CHESTNUT HILL ROAD STAFFORD SPRINGS, CT 06076"
670080,SETON MEDICAL CENTER HARKER HEIGHTS,850 W CENTRAL TEXAS EXPRESSWAY,HARKER HEIGHTS,TX,76548,Bell,0.986935,0.839602,0.955514,0.950138,3 out of 10,0 out of 9,3 out of 10,"850 W CENTRAL TEXAS EXPRESSWAY HARKER HEIGHTS, TX 76548 (31.074292, -97.683707)"
050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,Los Angeles,0.986935,0.839602,1.089255,1.075795,0 out of 10,0 out of 9,0 out of 10,"3630 EAST IMPERIAL HIGHWAY LYNWOOD, CA 90262 (33.931016, -118.203834)"
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,Mecklenburg,0.986935,0.839602,0.936424,0.947941,3 out of 10,0 out of 9,3 out of 10,"10030 GILEAD ROAD HUNTERSVILLE, NC 28078 (35.407899, -80.860744)"
310021,ST FRANCIS MEDICAL CENTER,601 HAMILTON AVE,TRENTON,NJ,08629,Mercer,0.986935,0.839602,1.112782,1.050588,0 out of 10,2 out of 9,2 out of 10,"601 HAMILTON AVE TRENTON, NJ 08629 (40.217126, -74.742576)"
150072,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,Cass,0.986935,0.839602,1.027460,0.950555,3 out of 10,4 out of 9,4 out of 10,"1101 MICHIGAN AVE LOGANSPORT, IN 46947 (40.762465, -86.361246)"
520075,ST VINCENT HOSPITAL,835 S VAN BUREN ST,GREEN BAY,WI,54301,Brown,0.986935,0.839602,0.962512,0.934071,4 out of 10,2 out of 9,4 out of 10,"835 S VAN BUREN ST GREEN BAY, WI 54301 (44.501039, -88.013175)"
220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,Suffolk,0.986935,0.839602,1.028488,1.024651,0 out of 10,0 out of 9,0 out of 10,"55 FRUIT STREET BOSTON, MA 02114 (42.3624, -71.068777)"
110044,PHOEBE SUMTER MEDICAL CENTER,126 HIGHWAY 280 W,AMERICUS,GA,31719,Sumter,0.986935,0.839602,0.904821,0.943578,3 out of 10,0 out of 9,3 out of 10,"126 HIGHWAY 280 W AMERICUS, GA 31719 (32.06425, -84.255376)"
390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,Bradford,0.986935,0.839602,0.935314,0.975898,1 out of 10,0 out of 9,1 out of 10,"ONE GUTHRIE SQUARE SAYRE, PA 18840"
390091,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,PA,16346,Venango,0.986935,0.839602,0.957890,0.943714,3 out of 10,1 out of 9,3 out of 10,"100 FAIRFIELD DRIVE SENECA, PA 16346 (41.360026, -79.707926)"
190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360,Terrebonne,0.986935,0.839602,1.000844,1.029427,0 out of 10,0 out of 9,0 out of 10,"8166 MAIN STREET HOUMA, LA 70360 (29.598537, -90.714322)"
670024,NORTH CYPRESS MEDICAL CENTER,21214 NORTHWEST FREEWAY,CYPRESS,TX,77429,Harris,0.986935,0.839602,1.111760,1.112461,0 out of 10,0 out of 9,0 out of 10,"21214 NORTHWEST FREEWAY CYPRESS, TX 77429 (29.924863, -95.632574)"
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,Oswego,0.986935,0.839602,1.012059,0.973533,1 out of 10,2 out of 9,2 out of 10,"110 WEST SIXTH STREET OSWEGO, NY 13126 (43.454141, -76.516001)"
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,Bee,0.986935,0.839602,1.178737,1.054982,0 out of 10,3 out of 9,3 out of 10,"1500 E HOUSTON HWY BEEVILLE, TX 78102 (28.408353, -97.731925)"
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,Allen,0.986935,0.839602,1.016122,0.987675,0 out of 10,1 out of 9,1 out of 10,"700 BROADWAY FORT WAYNE, IN 46802 (41.078891, -85.148873)"
450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,CONROE,TX,77304,Montgomery,0.986935,0.839602,1.085192,1.110190,0 out of 10,0 out of 9,0 out of 10,"504 MEDICAL CENTER BLVD CONROE, TX 77304 (30.284022, -95.468722)"
510013,REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,26038,Marshall,0.986935,0.839602,0.990568,0.944817,3 out of 10,3 out of 9,3 out of 10,"800 WHEELING AVE GLEN DALE, WV 26038 (39.946169, -80.75427)"
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,Yolo,0.986935,0.839602,0.893714,0.925721,4 out of 10,0 out of 9,4 out of 10,"2000 SUTTER PLACE DAVIS, CA 95616 (38.562923, -121.772522)"
220015,"COOLEY DICKINSON HOSPITAL INC,THE",30 LOCUST STREET,NORTHAMPTON,MA,01060,Hampshire,0.986935,0.839602,1.012376,1.000522,0 out of 10,0 out of 9,0 out of 10,"30 LOCUST STREET NORTHAMPTON, MA 01060 (42.331626, -72.653372)"
320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,San Juan,0.986935,0.839602,0.755493,0.932999,4 out of 10,0 out of 9,4 out of 10,"US HWY 491 NORTH SHIPROCK, NM 87420"
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,Coconino,0.986935,0.839602,0.944902,0.966330,2 out of 10,0 out of 9,2 out of 10,"1200 NORTH BEAVER STREET FLAGSTAFF, AZ 86001 (35.209534, -111.644835)"
460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,Salt Lake,0.986935,0.839602,1.045604,1.029905,0 out of 10,0 out of 9,0 out of 10,"1200 EAST 3900 SOUTH SALT LAKE CITY, UT 84124 (40.687062, -111.857446)"
150023,UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,47804,Vigo,0.986935,0.839602,1.008019,1.018055,0 out of 10,0 out of 9,0 out of 10,"1606 N SEVENTH ST TERRE HAUTE, IN 47804 (39.484862, -87.407085)"
280134,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,68845,Buffalo,0.986935,0.839602,1.088089,1.012941,0 out of 10,3 out of 9,3 out of 10,"804 22ND AVENUE KEARNEY, NE 68845 (40.6975, -99.0931)"
230059,SAINT MARY'S HEALTH CARE,200 JEFFERSON AVENUE SE,GRAND RAPIDS,MI,49503,Kent,0.986935,0.839602,0.950895,0.952935,3 out of 10,0 out of 9,3 out of 10,"200 JEFFERSON AVENUE SE GRAND RAPIDS, MI 49503 (42.958252, -85.664114)"
060104,ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PARKWAY,WESTMINSTER,CO,80023,Broomfield,0.986935,0.839602,0.917011,0.940500,3 out of 10,0 out of 9,3 out of 10,"14300 ORCHARD PARKWAY WESTMINSTER, CO 80023 (39.95581, -104.993671)"
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,396 BROADWAY,KINGSTON,NY,12401,Ulster,0.986935,0.839602,1.000245,1.042782,0 out of 10,0 out of 9,0 out of 10,"396 BROADWAY KINGSTON, NY 12401 (41.92635, -73.995402)"
330277,CORNING HOSPITAL,1 GUTHRIE DRIVE,CORNING,NY,14830,Steuben,0.986935,0.839602,0.909809,0.939845,3 out of 10,0 out of 9,3 out of 10,"1 GUTHRIE DRIVE CORNING, NY 14830 (42.136107, -76.969841)"
