Facility ID,Facility Name,State,FISCAL YEAR,DOMAIN 1 SCORE,DOMAIN 1 FOOTNOTE,DOMAIN 1 START DATE,DOMAIN 1 END DATE,PSI 90 W Z Score,PSI 90 FOOTNOTE,DOMAIN 2 SCORE,DOMAIN 2 FOOTNOTE,CLABSI W Z SCORE,CLABSI FOOTNOTE,CAUTI W Z SCORE,CAUTI FOOTNOTE,SSI W Z SCORE,SSI FOOTNOTE,MRSA W Z SCORE,MRSA FOOTNOTE,CDI W Z SCORE,CDI FOOTNOTE,DOMAIN 2 START DATE,DOMAIN 2 END DATE,TOTAL HAC SCORE,TOTAL HAC FOOTNOTE,PAYMENT REDUCTION,PAYMENT REDUCTION FOOTNOTE
450653,SCENIC MOUNTAIN MEDICAL CENTER,TX,2019,-0.5178,,10/01/2015,06/30/2017,-0.5178,,-1.2928,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,-1.0654,,01/01/2016,12/31/2017,-1.1766,,No,
360274,MEDICAL CENTER AT ELIZABETH PLACE,OH,2019,-0.4026,,10/01/2015,06/30/2017,-0.4026,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.4026,,No,
030113,WHITERIVER PHS INDIAN HOSPITAL,AZ,2019,0.0104,,10/01/2015,06/30/2017,0.0104,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6345,,No,
460011,CASTLEVIEW HOSPITAL,UT,2019,-0.7191,,10/01/2015,06/30/2017,-0.7191,,1.0413,,Not Available,5,1.2691,,Not Available,5,Not Available,5,0.8134,,01/01/2016,12/31/2017,0.7772,,Yes,
190267,FAIRWAY MEDICAL CENTER,LA,2019,0.17,,10/01/2015,06/30/2017,0.17,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.17,,No,
290056,MOUNTAIN'S EDGE HOSPITAL,NV,2019,0.0556,,10/01/2015,06/30/2017,0.0556,,1.8446,,1.1049,,2.1658,,2.1365,18,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.5762,,Yes,
340187,DAVIE MEDICAL CENTER,NC,2019,-0.0564,,10/01/2015,06/30/2017,-0.0564,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.0564,,No,
360362,TRIHEALTH EVENDALE HOSPITAL,OH,2019,-0.5764,,10/01/2015,06/30/2017,-0.5764,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.5764,,No,
670108,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS,TX,2019,-0.1216,,10/01/2015,06/30/2017,-0.1216,,-0.2377,,Not Available,5,Not Available,5,-0.2415,,Not Available,5,-0.2338,,01/01/2016,12/31/2017,-0.2203,,No,
190199,VILLA FELICIANA MEDICAL COMPLEX,LA,2019,0.0809,,10/01/2015,06/30/2017,0.0809,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0809,,No,
140012,KATHERINE SHAW BETHEA HOSPITAL,IL,2019,-0.4081,,10/01/2015,06/30/2017,-0.4081,,1.0081,,Not Available,5,2.1658,,0.6337,,Not Available,5,0.2249,,01/01/2016,12/31/2017,0.7957,,Yes,
100048,JAY HOSPITAL,FL,2019,-0.05,,10/01/2015,06/30/2017,-0.05,,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.6679,,Yes,
270017,ST JAMES HEALTHCARE,MT,2019,0.0343,,10/01/2015,06/30/2017,0.0343,,-0.688,,-0.1342,,-1.5202,,-1.4966,,Not Available,5,0.399,,01/01/2016,12/31/2017,-0.5797,,No,
370225,"SUMMIT MEDICAL CENTER, LLC",OK,2019,-0.3334,,10/01/2015,06/30/2017,-0.3334,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.3334,,No,
450565,PALO PINTO GENERAL HOSPITAL,TX,2019,0.2319,,10/01/2015,06/30/2017,0.2319,,2.0039,,Not Available,5,2.0367,,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.7381,,Yes,
370029,ALLIANCEHEALTH CLINTON,OK,2019,-0.2744,,10/01/2015,06/30/2017,-0.2744,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6772,,No,
490115,TWIN COUNTY REGIONAL HOSPITAL,VA,2019,-0.676,,10/01/2015,06/30/2017,-0.676,,0.27,,Not Available,5,-1.5202,,2.0833,,Not Available,5,0.247,,01/01/2016,12/31/2017,0.1281,,No,
390331,WILLS EYE HOSPITAL,PA,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,Not Available,5,No,
100106,DOCTOR'S MEMORIAL HOSPITAL INC,FL,2019,-0.1577,,10/01/2015,06/30/2017,-0.1577,,-1.7225,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.4878,,No,
390266,GROVE CITY MEDICAL CENTER,PA,2019,-0.2011,,10/01/2015,06/30/2017,-0.2011,,-0.3917,,Not Available,5,-0.2346,,Not Available,5,Not Available,5,-0.5488,,01/01/2016,12/31/2017,-0.3631,,No,
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,MS,2019,1.1381,,10/01/2015,06/30/2017,1.1381,,0.4293,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.4293,,01/01/2016,12/31/2017,0.5357,,Yes,
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,TN,2019,-0.191,,10/01/2015,06/30/2017,-0.191,,1.0809,,Not Available,5,1.4837,,Not Available,5,Not Available,5,0.678,,01/01/2016,12/31/2017,0.8901,,Yes,
170197,KANSAS MEDICAL CENTER LLC,KS,2019,-0.5396,,10/01/2015,06/30/2017,-0.5396,,-0.0433,,-1.4878,,-0.3863,,2.1365,,Not Available,5,-0.4355,,01/01/2016,12/31/2017,-0.1177,,No,
110032,STEPHENS COUNTY HOSPITAL,GA,2019,-0.2054,,10/01/2015,06/30/2017,-0.2054,,0.2403,,-1.4878,,0.4423,,0.0355,,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.1734,,No,
210027,WESTERN MARYLAND REGIONAL MEDICAL CENTER,MD,2019,2.347,,10/01/2015,06/30/2017,2.347,,0.6291,,0.2148,,0.6307,,0.2851,,0.3919,,1.623,,01/01/2016,12/31/2017,0.8868,,Not Available,a
670106,PEARLAND MEDICAL CENTER,TX,2019,0.0432,,10/01/2015,06/30/2017,0.0432,,1.3327,,Not Available,5,Not Available,5,0.6943,,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.1393,,Yes,
460058,RIVERTON HOSPITAL,UT,2019,-0.2342,,10/01/2015,06/30/2017,-0.2342,,0.2141,,Not Available,5,-1.5202,,2.1365,,Not Available,5,0.0259,,01/01/2016,12/31/2017,0.1468,,No,
180024,SPRING VIEW HOSPITAL,KY,2019,0.0956,,10/01/2015,06/30/2017,0.0956,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.6217,,No,
110104,CRISP REGIONAL HOSPITAL,GA,2019,-1.0914,,10/01/2015,06/30/2017,-1.0914,,1.4912,,2.2018,,2.1658,,2.0906,,Not Available,5,-0.4935,,01/01/2016,12/31/2017,1.1038,,Yes,
210048,HOWARD COUNTY GENERAL HOSPITAL,MD,2019,0.9372,,10/01/2015,06/30/2017,0.9372,,-0.5534,,-0.2321,,-1.0719,,-0.9737,,-0.3053,,-0.184,,01/01/2016,12/31/2017,-0.3298,,Not Available,a
010138,HILL HOSPITAL OF SUMTER COUNTY,AL,2019,0.0001,,10/01/2015,06/30/2017,0.0001,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.636,,No,
260034,BATES COUNTY MEMORIAL HOSPITAL,MO,2019,-0.2882,,10/01/2015,06/30/2017,-0.2882,,-1.245,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.245,,01/01/2016,12/31/2017,-1.1015,,No,
190025,SAVOY MEDICAL CENTER,LA,2019,2.347,,10/01/2015,06/30/2017,2.347,,-1.3716,,Not Available,5,-1.5202,,Not Available,5,Not Available,5,-1.2229,,01/01/2016,12/31/2017,-0.8138,,No,
230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,MI,2019,-0.3192,,10/01/2015,06/30/2017,-0.3192,,-1.1124,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.1124,,01/01/2016,12/31/2017,-0.9934,,No,
370166,WAGONER COMMUNITY HOSPITAL,OK,2019,-0.5049,,10/01/2015,06/30/2017,-0.5049,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.7118,,No,
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,TX,2019,0.0128,,10/01/2015,06/30/2017,0.0128,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0128,,No,
100175,DESOTO MEMORIAL HOSPITAL,FL,2019,0.055,,10/01/2015,06/30/2017,0.055,,0.1696,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.1696,,01/01/2016,12/31/2017,0.1524,,No,
030033,BANNER PAYSON MEDICAL CENTER,AZ,2019,0.3792,,10/01/2015,06/30/2017,0.3792,,0.3906,,Not Available,5,Not Available,5,-0.3113,,Not Available,5,1.0925,,01/01/2016,12/31/2017,0.3889,,Yes,
440132,HENRY COUNTY MEDICAL CENTER,TN,2019,1.2141,,10/01/2015,06/30/2017,1.2141,,-0.8106,,0.2462,,-0.0671,,-1.4966,,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-0.5069,,No,
070003,DAY KIMBALL HOSPITAL,CT,2019,0.0859,,10/01/2015,06/30/2017,0.0859,,-0.0457,,Not Available,5,-1.5202,,2.1365,,Not Available,5,-0.7532,,01/01/2016,12/31/2017,-0.0259,,No,
430013,AVERA QUEEN OF PEACE,SD,2019,-0.4433,,10/01/2015,06/30/2017,-0.4433,,-0.6591,,Not Available,5,-1.5202,,0.5144,,Not Available,5,-0.9715,,01/01/2016,12/31/2017,-0.6267,,No,
310058,BERGEN REGIONAL MEDICAL CENTER,NJ,2019,-0.4471,,10/01/2015,06/30/2017,-0.4471,,-1.123,,-0.2118,,-1.5202,,Not Available,5,-0.8353,,-1.9247,,01/01/2016,12/31/2017,-1.0216,,No,
110187,CHESTATEE REGIONAL HOSPITAL,GA,2019,0.1867,,10/01/2015,06/30/2017,0.1867,,-1.1262,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.1262,,01/01/2016,12/31/2017,-0.9293,,No,
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.4418,,Yes,
450187,SCOTT & WHITE HOSPITAL BRENHAM,TX,2019,-0.4325,,10/01/2015,06/30/2017,-0.4325,,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.6106,,Yes,
050397,COALINGA REGIONAL MEDICAL CENTER,CA,2019,0.0717,,10/01/2015,06/30/2017,0.0717,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0717,,No,
210022,SUBURBAN HOSPITAL,MD,2019,-0.5091,,10/01/2015,06/30/2017,-0.5091,,0.155,,-0.3983,,0.3184,,-0.3223,,-0.0813,,1.2582,,01/01/2016,12/31/2017,0.0554,,Not Available,a
010038,STRINGFELLOW MEMORIAL HOSPITAL,AL,2019,-0.6984,,10/01/2015,06/30/2017,-0.6984,,-0.0449,,2.2018,,-0.887,,Not Available,5,Not Available,5,-1.4495,,01/01/2016,12/31/2017,-0.1429,,No,
010058,BIBB MEDICAL CENTER,AL,2019,0.0342,,10/01/2015,06/30/2017,0.0342,,-0.01,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.01,,01/01/2016,12/31/2017,-0.0033,,No,
190241,PHYSICIANS MEDICAL CENTER,LA,2019,-0.1776,,10/01/2015,06/30/2017,-0.1776,,-0.0893,,Not Available,5,Not Available,5,-0.0893,,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.1025,,No,
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,2019,-0.0087,,10/01/2015,06/30/2017,-0.0087,,0.4065,,Not Available,5,2.1658,,Not Available,5,Not Available,5,-1.3528,,01/01/2016,12/31/2017,0.3442,,Yes,
170105,MCPHERSON HOSPITAL INC,KS,2019,-0.3932,,10/01/2015,06/30/2017,-0.3932,,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.6165,,Yes,
040137,ST VINCENT MEDICAL CENTER/NORTH,AR,2019,0.5907,,10/01/2015,06/30/2017,0.5907,,0.044,,Not Available,5,1.4767,,Not Available,5,Not Available,5,-1.3887,,01/01/2016,12/31/2017,0.126,,No,
460044,ALTA VIEW HOSPITAL,UT,2019,0.5151,,10/01/2015,06/30/2017,0.5151,,-0.1434,,Not Available,5,0.0986,,0.0282,,Not Available,5,-0.557,,01/01/2016,12/31/2017,-0.0446,,No,
360364,CLEVELAND CLINIC AVON HOSPITAL,OH,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,1.212,,2.2018,,0.5539,,1.2704,,Not Available,5,0.8217,,01/01/2016,12/31/2017,1.212,,Yes,
110130,IRWIN COUNTY HOSPITAL,GA,2019,0.0452,,10/01/2015,06/30/2017,0.0452,,-1.4966,,Not Available,5,Not Available,5,-1.4966,,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.2654,,No,
370192,NORTHWEST SURGICAL HOSPITAL,OK,2019,-0.2213,,10/01/2015,06/30/2017,-0.2213,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.2213,,No,
360355,"OHIO VALLEY MEDICAL CENTER, LLC",OH,2019,-0.7224,,10/01/2015,06/30/2017,-0.7224,,0.4998,,Not Available,5,Not Available,5,0.4998,,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.3164,,No,
150153,ST VINCENT HEART CENTER OF INDIANA LLC,IN,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.4555,,0.2813,,-0.2729,,Not Available,5,Not Available,5,-1.3749,,01/01/2016,12/31/2017,-0.6208,,No,
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,MN,2019,-0.3295,,10/01/2015,06/30/2017,-0.3295,,0.9944,,Not Available,5,Not Available,5,2.0484,,Not Available,5,-0.0597,,01/01/2016,12/31/2017,0.7958,,Yes,
390217,EXCELA HEALTH FRICK HOSPITAL,PA,2019,-0.2762,,10/01/2015,06/30/2017,-0.2762,,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.634,,Yes,
160040,SARTORI MEMORIAL HOSPITAL,IA,2019,0.8368,,10/01/2015,06/30/2017,0.8368,,0.6019,,Not Available,5,-1.5202,,1.3548,,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.6371,,Yes,
210065,HOLY CROSS GERMANTOWN HOSPITAL,MD,2019,-0.7088,,10/01/2015,06/30/2017,-0.7088,,0.8078,,0.8999,,2.0384,,0.6227,,-1.4406,,1.9186,,01/01/2016,12/31/2017,0.5803,,Not Available,a
370173,CLAREMORE INDIAN HOSPITAL,OK,2019,0.0107,,10/01/2015,06/30/2017,0.0107,,1.0177,,Not Available,5,Not Available,5,2.1365,,Not Available,5,-0.1012,,01/01/2016,12/31/2017,0.8666,,Yes,
160032,SKIFF MEDICAL CENTER,IA,2019,-0.6237,,10/01/2015,06/30/2017,-0.6237,,-0.3913,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.3913,,01/01/2016,12/31/2017,-0.4261,,No,
450165,METHODIST HOSPITAL SOUTH,TX,2019,-0.9895,,10/01/2015,06/30/2017,-0.9895,,-0.0418,,Not Available,5,2.1658,,-0.792,,Not Available,5,-1.4992,,01/01/2016,12/31/2017,-0.184,,No,
440031,ROANE MEDICAL CENTER,TN,2019,2.0365,,10/01/2015,06/30/2017,2.0365,,-1.2081,,-1.4878,,-1.5202,,-1.4966,,Not Available,5,-0.3277,,01/01/2016,12/31/2017,-0.7214,,No,
240064,GRAND ITASCA CLINIC AND HOSPITAL,MN,2019,-0.4061,,10/01/2015,06/30/2017,-0.4061,,0.7278,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.7278,,01/01/2016,12/31/2017,0.5577,,Yes,
180018,ST CLAIRE REGIONAL MEDICAL CENTER,KY,2019,1.0792,,10/01/2015,06/30/2017,1.0792,,0.603,,-0.9689,,0.9586,,2.1365,,Not Available,5,0.2857,,01/01/2016,12/31/2017,0.6744,,Yes,
230095,MIDMICHIGAN MEDICAL CENTER - WEST BRANCH,MI,2019,-1.1054,,10/01/2015,06/30/2017,-1.1054,,0.4548,,Not Available,5,2.1658,,Not Available,5,Not Available,5,-1.2561,,01/01/2016,12/31/2017,0.2208,,No,
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,SC,2019,-0.2537,,10/01/2015,06/30/2017,-0.2537,,0.9687,,Not Available,5,1.4471,,Not Available,5,0.2147,,1.2444,,01/01/2016,12/31/2017,0.7854,,Yes,
360109,COSHOCTON REGIONAL MEDICAL CENTER,OH,2019,-0.4338,,10/01/2015,06/30/2017,-0.4338,,-0.0764,,Not Available,5,-0.0793,,Not Available,5,Not Available,5,-0.0735,,01/01/2016,12/31/2017,-0.13,,No,
450241,FAITH COMMUNITY HOSPITAL,TX,2019,0.0526,,10/01/2015,06/30/2017,0.0526,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,0.0526,,No,
240213,HEALTHEAST WOODWINDS HOSPITAL,MN,2019,1.2513,,10/01/2015,06/30/2017,1.2513,,-0.6479,,Not Available,5,-1.5202,,0.2686,,-1.4406,,0.1005,,01/01/2016,12/31/2017,-0.3631,,No,
330205,ST ANTHONY COMMUNITY HOSPITAL,NY,2019,2.2185,,10/01/2015,06/30/2017,2.2185,,0.4484,,Not Available,5,-1.5202,,0.8943,,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.7139,,Yes,
010110,BULLOCK COUNTY HOSPITAL,AL,2019,-0.009,,10/01/2015,06/30/2017,-0.009,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.009,,No,
430089,DUNES SURGICAL HOSPITAL,SD,2019,-1.2969,,10/01/2015,06/30/2017,-1.2969,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.2969,,No,
160089,OTTUMWA REGIONAL HEALTH CENTER,IA,2019,-0.3989,,10/01/2015,06/30/2017,-0.3989,,-0.7166,,Not Available,5,0.7301,,-1.4966,,Not Available,5,-1.3832,,01/01/2016,12/31/2017,-0.6689,,No,
370100,CHOCTAW MEMORIAL HOSPITAL,OK,2019,-0.2383,,10/01/2015,06/30/2017,-0.2383,,-0.9522,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.9522,,01/01/2016,12/31/2017,-0.8451,,No,
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,NJ,2019,0.7422,,10/01/2015,06/30/2017,0.7422,,1.176,,1.2637,,0.7109,,Not Available,5,0.7581,,1.9711,,01/01/2016,12/31/2017,1.1109,,Yes,
170150,SOUTH CENTRAL KS  MED CENTER,KS,2019,0.321,,10/01/2015,06/30/2017,0.321,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.5879,,No,
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,TN,2019,-0.3118,,10/01/2015,06/30/2017,-0.3118,,-1.4854,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.4854,,01/01/2016,12/31/2017,-1.3094,,No,
380001,MID-COLUMBIA MEDICAL CENTER,OR,2019,-0.3495,,10/01/2015,06/30/2017,-0.3495,,-0.1765,,Not Available,5,Not Available,5,0.2649,,Not Available,5,-0.6178,,01/01/2016,12/31/2017,-0.2024,,No,
370216,"TULSA SPINE & SPECIALTY HOSPITAL, LLC",OK,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-1.5577,,No,
450876,LUBBOCK HEART HOSPITAL LP,TX,2019,1.0307,,10/01/2015,06/30/2017,1.0307,,0.802,,0.3293,,0.1056,,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.8363,,Yes,
450804,TEXAS ORTHOPEDIC HOSPITAL,TX,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.3029,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.3029,,01/01/2016,12/31/2017,-0.4911,,No,
190144,MINDEN MEDICAL CENTER,LA,2019,-0.3872,,10/01/2015,06/30/2017,-0.3872,,-0.8739,,-0.1527,,-1.5202,,-0.5333,,Not Available,5,-1.2892,,01/01/2016,12/31/2017,-0.8009,,No,
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,CA,2019,-0.3264,,10/01/2015,06/30/2017,-0.3264,,-0.8158,,-0.4001,,-0.9847,,Not Available,5,Not Available,5,-1.0627,,01/01/2016,12/31/2017,-0.7424,,No,
370214,LINDSAY MUNICIPAL HOSPITAL,OK,2019,0.067,,10/01/2015,06/30/2017,0.067,,-0.4051,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.4051,,01/01/2016,12/31/2017,-0.3343,,No,
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,MN,2019,-0.4096,,10/01/2015,06/30/2017,-0.4096,,1.0157,,Not Available,5,0.0602,,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.8019,,Yes,
370233,PINNACLE SPECIALTY HOSPITAL,OK,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,Not Available,5,No,
050067,OAK VALLEY HOSPITAL DISTRICT,CA,2019,-0.1976,,10/01/2015,06/30/2017,-0.1976,,-1.3169,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.3169,,01/01/2016,12/31/2017,-1.149,,No,
330086,MONTEFIORE MOUNT VERNON HOSPITAL,NY,2019,0.1601,,10/01/2015,06/30/2017,0.1601,,0.8902,,2.2018,,-0.334,,-0.2782,,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.7807,,Yes,
060117,"ANIMAS SURGICAL HOSPITAL, LLC",CO,2019,-0.4127,,10/01/2015,06/30/2017,-0.4127,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.4127,,No,
150149,WOMEN'S HOSPITAL THE,IN,2019,-0.2437,,10/01/2015,06/30/2017,-0.2437,,-1.1579,,-0.2062,,Not Available,5,-1.0599,,-1.4406,,-1.9247,,01/01/2016,12/31/2017,-1.0207,,No,
140181,SOUTH SHORE HOSPITAL,IL,2019,0.7283,,10/01/2015,06/30/2017,0.7283,,2.1337,,2.2018,,2.1658,,Not Available,5,2.196,,1.9711,,01/01/2016,12/31/2017,1.9229,,Yes,
110073,DORMINY MEDICAL CENTER,GA,2019,-0.1464,,10/01/2015,06/30/2017,-0.1464,,-0.7256,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.7256,,01/01/2016,12/31/2017,-0.6387,,No,
100329,OVIEDO MEDICAL CENTER,FL,2019,Not Available,5,10/01/2015,06/30/2017,Not Available,5,1.9711,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,1.9711,,Yes,
370011,MERCY HOSPITAL EL RENO,OK,2019,-0.0286,,10/01/2015,06/30/2017,-0.0286,,0.9654,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.9654,,01/01/2016,12/31/2017,0.8163,,Yes,
190308,ST BERNARD PARISH HOSPITAL,LA,2019,0.8014,,10/01/2015,06/30/2017,0.8014,,0.0381,,-1.4878,,-0.3689,,Not Available,5,Not Available,5,1.9711,,01/01/2016,12/31/2017,0.1526,,No,
490104,HIRAM W DAVIS MEDICAL CENTER,VA,2019,Not Available,1,10/01/2015,06/30/2017,Not Available,1,2.1342,18,2.2018,18,2.1658,18,2.1365,18,2.196,18,1.9711,18,01/01/2016,12/31/2017,2.1342,18,Yes,
020008,BARTLETT REGIONAL HOSPITAL,AK,2019,-0.2965,,10/01/2015,06/30/2017,-0.2965,,0.1381,,Not Available,5,Not Available,5,1.4411,,Not Available,5,-1.1649,,01/01/2016,12/31/2017,0.0729,,No,
430008,BROOKINGS HEALTH SYSTEM,SD,2019,-0.1678,,10/01/2015,06/30/2017,-0.1678,,0.3851,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.3851,,01/01/2016,12/31/2017,0.3022,,No,
170203,PREMIER SURGICAL INSTITUTE,KS,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-1.9247,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-1.9247,,01/01/2016,12/31/2017,-1.8697,,No,
530025,IVINSON MEMORIAL HOSPITAL,WY,2019,0.4369,,10/01/2015,06/30/2017,0.4369,,0.0794,,Not Available,5,-0.2677,,Not Available,5,Not Available,5,0.4266,,01/01/2016,12/31/2017,0.1331,,No,
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,TX,2019,-0.842,,10/01/2015,06/30/2017,-0.842,,0.0253,,Not Available,5,-1.5202,,-0.0544,,Not Available,5,1.6506,,01/01/2016,12/31/2017,-0.1048,,No,
340133,MARTIN GENERAL HOSPITAL,NC,2019,-0.3166,,10/01/2015,06/30/2017,-0.3166,,0.8687,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,0.8687,,01/01/2016,12/31/2017,0.6909,,Yes,
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",NY,2019,0.6728,,10/01/2015,06/30/2017,0.6728,,-0.0957,,1.1511,,-0.6916,,-0.3406,,Not Available,5,-0.5018,,01/01/2016,12/31/2017,0.0195,,No,
270032,NORTHERN MONTANA HOSPITAL,MT,2019,-0.4553,,10/01/2015,06/30/2017,-0.4553,,-0.6427,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,-0.6427,,01/01/2016,12/31/2017,-0.6146,,No,
370229,ALLIANCEHEALTH SEMINOLE,OK,2019,-0.0916,,10/01/2015,06/30/2017,-0.0916,,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,Not Available,5,01/01/2016,12/31/2017,-0.0916,,No,
030130,BANNER IRONWOOD MEDICAL CENTER,AZ,2019,0.5235,,10/01/2015,06/30/2017,0.5235,,0.5835,,Not Available,5,Not Available,5,-0.0636,,Not Available,5,1.2306,,01/01/2016,12/31/2017,0.5745,,Yes,
